Id,Weekly_Sales
14_98_2013-03-15,15067.290269530635
14_98_2013-03-22,15061.108979669521
14_98_2013-03-29,15061.760356197303
14_98_2013-04-05,15257.887488265671
14_98_2013-04-12,15098.363053461035
14_98_2013-04-19,14996.725012539315
14_98_2013-04-26,15310.166446753228
14_98_2013-05-03,16341.284883382497
14_98_2013-05-10,16346.391050049167
14_98_2013-05-17,16430.509297132496
14_98_2013-05-24,16286.231236337042
14_98_2013-05-31,16080.123345945622
14_98_2013-06-07,16360.990475287259
14_98_2013-06-14,16583.22378614044
14_98_2013-06-21,16370.820538779322
14_98_2013-06-28,16128.657729389684
14_98_2013-07-05,15940.545183761227
14_98_2013-07-12,15671.704617179359
14_98_2013-07-19,15406.728390445145
14_98_2013-07-26,15472.242956388984
14_99_2012-11-02,714.5016545253353
14_99_2012-11-09,1008.5240320253349
14_99_2012-11-16,910.8971445253352
14_99_2012-11-23,1674.2747494062887
14_99_2012-11-30,1642.472498269231
14_99_2012-12-07,1902.6492064835156
14_99_2012-12-14,2804.3568112454204
14_99_2012-12-21,2966.780072912087
14_99_2012-12-28,3255.793363031133
14_99_2013-02-01,1027.6115094299446
14_99_2013-02-08,1366.5943265430399
14_99_2013-02-15,869.0445993208175
14_99_2013-03-29,569.7628332058913
14_99_2013-04-05,413.70366380112915
14_99_2013-04-12,333.75439857560343
14_99_2013-04-19,375.2774780608974
14_99_2013-04-26,366.30910785256395
14_99_2013-05-03,391.9983884908963
14_99_2013-05-10,417.49748904645173
14_99_2013-05-17,382.2266024492297
14_99_2013-05-24,415.60140499007923
14_99_2013-06-07,453.76681348214254
14_99_2013-06-14,436.0704579365078
14_99_2013-07-05,419.4682589962115
14_99_2013-07-12,400.24703577200535
14_99_2013-07-19,420.4920995914498
14_99_2013-07-26,401.56162664502136
15_1_2012-11-02,15877.552509666286
15_1_2012-11-09,15977.01728190224
15_1_2012-11-16,15535.756274606765
15_1_2012-11-23,15524.077428651914
15_1_2012-11-30,15738.092312467707
15_1_2012-12-07,19498.422312120485
15_1_2012-12-14,24637.474855573637
15_1_2012-12-21,27087.94542029585
15_1_2012-12-28,21786.565536537673
15_1_2013-01-04,13304.775264670929
15_1_2013-01-11,12679.35316112927
15_1_2013-01-18,12747.772099715125
15_1_2013-01-25,12825.886710012739
15_1_2013-02-01,15453.850275703206
15_1_2013-02-08,18771.06062183417
15_1_2013-02-15,16801.06065280274
15_1_2013-02-22,15948.164932019008
15_1_2013-03-01,17305.876735281126
15_1_2013-03-08,15135.501592736935
15_1_2013-03-15,14427.77941711193
15_1_2013-03-22,14509.23420199289
15_1_2013-03-29,15283.022812687326
15_1_2013-04-05,23442.28130464289
15_1_2013-04-12,20101.698848737095
15_1_2013-04-19,17553.78610918351
15_1_2013-04-26,16633.385650956607
15_1_2013-05-03,11715.81152713186
15_1_2013-05-10,11728.946513578687
15_1_2013-05-17,12082.536016830141
15_1_2013-05-24,11344.685717491922
15_1_2013-05-31,11362.284583559527
15_1_2013-06-07,11871.076285432873
15_1_2013-06-14,11587.006889926912
15_1_2013-06-21,11781.711657929369
15_1_2013-06-28,11639.922497074669
15_1_2013-07-05,11758.557135445773
15_1_2013-07-12,11461.533182563484
15_1_2013-07-19,11456.272275292287
15_1_2013-07-26,11498.158240363187
15_2_2012-11-02,23853.254827096964
15_2_2012-11-09,24176.188927067222
15_2_2012-11-16,24146.55801796007
15_2_2012-11-23,24197.042658723964
15_2_2012-11-30,24876.911444115834
15_2_2012-12-07,26839.19002830921
15_2_2012-12-14,28239.664454904687
15_2_2012-12-21,30684.248698099116
15_2_2012-12-28,27985.2551454503
15_2_2013-01-04,23739.27187971522
15_2_2013-01-11,23759.25667192075
15_2_2013-01-18,23526.025072587225
15_2_2013-01-25,23376.926502162445
15_2_2013-02-01,23853.700780646413
15_2_2013-02-08,24189.43385828779
15_2_2013-02-15,24075.37473913464
15_2_2013-02-22,23887.015225229865
15_2_2013-03-01,23768.228159220078
15_2_2013-03-08,23886.523655311037
15_2_2013-03-15,24054.3535969512
15_2_2013-03-22,24003.673362075668
15_2_2013-03-29,23891.06354436754
15_2_2013-04-05,24351.188698324295
15_2_2013-04-12,24141.279560339986
15_2_2013-04-19,24453.25704184343
15_2_2013-04-26,24224.49325922439
15_2_2013-05-03,24839.621796359614
15_2_2013-05-10,24884.59797520381
15_2_2013-05-17,24920.653052711044
15_2_2013-05-24,25540.205366581526
15_2_2013-05-31,25292.528685726913
15_2_2013-06-07,25732.724339068736
15_2_2013-06-14,25708.18691264656
15_2_2013-06-21,25936.13880811282
15_2_2013-06-28,26593.805350373503
15_2_2013-07-05,26615.06478421536
15_2_2013-07-12,26570.586854668098
15_2_2013-07-19,26643.20582002526
15_2_2013-07-26,26812.956218964664
15_3_2012-11-02,8192.65559393793
15_3_2012-11-09,8929.476614295074
15_3_2012-11-16,8687.675237896265
15_3_2012-11-23,9794.720748127149
15_3_2012-11-30,9748.481731847387
15_3_2012-12-07,10006.211978618214
15_3_2012-12-14,10374.137961942213
15_3_2012-12-21,10801.138279025552
15_3_2012-12-28,10204.59650211087
15_3_2013-01-04,9502.534591491461
15_3_2013-01-11,9317.297657324796
15_3_2013-01-18,9458.09162440813
15_3_2013-01-25,9554.348287324798
15_3_2013-02-01,9216.498541769239
15_3_2013-02-08,9305.546314458736
15_3_2013-02-15,8608.981202980567
15_3_2013-02-22,8767.104288347628
15_3_2013-03-01,8436.91880182299
15_3_2013-03-08,8395.312544739654
15_3_2013-03-15,8263.736675017426
15_3_2013-03-22,8426.271682170205
15_3_2013-03-29,8582.835613003543
15_3_2013-04-05,8322.338020561918
15_3_2013-04-12,8243.783309847639
15_3_2013-04-19,8360.59605860769
15_3_2013-04-26,8417.976746635113
15_3_2013-05-03,7924.4966662046445
15_3_2013-05-10,7957.664297514166
15_3_2013-05-17,8064.195251680831
15_3_2013-05-24,8126.196112682709
15_3_2013-05-31,7990.4800988779925
15_3_2013-06-07,8261.65548099259
15_3_2013-06-14,8037.239224489464
15_3_2013-06-21,8269.06134974259
15_3_2013-06-28,9110.160622569978
15_3_2013-07-05,9405.696984527945
15_3_2013-07-12,9273.10042138311
15_3_2013-07-19,11941.056799404389
15_3_2013-07-26,14101.498072031542
15_4_2012-11-02,13071.674200238187
15_4_2012-11-09,13134.951848085406
15_4_2012-11-16,13085.039981418753
15_4_2012-11-23,12983.66861974141
15_4_2012-11-30,13128.516577376227
15_4_2012-12-07,13112.396211305118
15_4_2012-12-14,13167.83243797178
15_4_2012-12-21,13530.145803299158
15_4_2012-12-28,13124.173502787622
15_4_2013-01-04,12776.386191911111
15_4_2013-01-11,12251.717572756646
15_4_2013-01-18,11969.801901783843
15_4_2013-01-25,11912.716857462645
15_4_2013-02-01,12134.213523834447
15_4_2013-02-08,12173.327469146958
15_4_2013-02-15,12002.158828318568
15_4_2013-02-22,11852.880157439246
15_4_2013-03-01,11885.611907484325
15_4_2013-03-08,12107.622620575947
15_4_2013-03-15,12047.528264083656
15_4_2013-03-22,12098.255530808861
15_4_2013-03-29,11921.520127854606
15_4_2013-04-05,12341.774216917187
15_4_2013-04-12,11877.145699793275
15_4_2013-04-19,11844.308324088142
15_4_2013-04-26,11794.248057838144
15_4_2013-05-03,12063.749118216792
15_4_2013-05-10,12388.776186704277
15_4_2013-05-17,12163.484351297366
15_4_2013-05-24,13414.401909600767
15_4_2013-05-31,13491.255081603105
15_4_2013-06-07,13710.139447433492
15_4_2013-06-14,13602.447608078406
15_4_2013-06-21,13720.900374338324
15_4_2013-06-28,14064.997482840132
15_4_2013-07-05,14272.219825454049
15_4_2013-07-12,14129.024515662391
15_4_2013-07-19,13997.412036992126
15_4_2013-07-26,14033.572811890259
15_5_2012-11-02,17124.818181730563
15_5_2012-11-09,18115.282544855563
15_5_2012-11-16,17868.01818249446
15_5_2012-11-23,50804.130630999105
15_5_2012-11-30,35463.08869168352
15_5_2012-12-07,30582.755578411638
15_5_2012-12-14,33913.90000033265
15_5_2012-12-21,36558.29513199934
15_5_2012-12-28,31478.191627872347
15_5_2013-01-04,13627.962373387523
15_5_2013-01-11,13475.242258998516
15_5_2013-01-18,12582.549349839963
15_5_2013-01-25,12525.516537841886
15_5_2013-02-01,14628.299505596113
15_5_2013-02-08,29063.630028811913
15_5_2013-02-15,16062.640602585312
15_5_2013-02-22,15429.617982882917
15_5_2013-03-01,14258.320709750953
15_5_2013-03-08,15355.356721729257
15_5_2013-03-15,14755.26379612
15_5_2013-03-22,14879.30134875837
15_5_2013-03-29,14091.783677405061
15_5_2013-04-05,14969.717941518833
15_5_2013-04-12,14281.510264594224
15_5_2013-04-19,13777.48613335651
15_5_2013-04-26,14065.980220775686
15_5_2013-05-03,11358.37125650107
15_5_2013-05-10,11160.631361734582
15_5_2013-05-17,11880.407749090995
15_5_2013-05-24,10662.779020306007
15_5_2013-05-31,10630.842452389337
15_5_2013-06-07,12076.865029896635
15_5_2013-06-14,12008.570686222387
15_5_2013-06-21,12051.876127147709
15_5_2013-06-28,11550.200938093785
15_5_2013-07-05,11621.371002661373
15_5_2013-07-12,10883.285075878644
15_5_2013-07-19,10889.947860072374
15_5_2013-07-26,10961.244620065161
15_6_2012-11-02,3257.9013897897557
15_6_2012-11-09,2872.5341719199046
15_6_2012-11-16,3298.149765067536
15_6_2012-11-23,9998.750154966414
15_6_2012-11-30,6586.034533502296
15_6_2012-12-07,4840.117852769066
15_6_2012-12-14,5425.545978131169
15_6_2012-12-21,6686.310867533585
15_6_2012-12-28,6759.428522999849
15_6_2013-01-04,2387.8041369252005
15_6_2013-01-11,2442.1889643819113
15_6_2013-01-18,2286.7988306787265
15_6_2013-01-25,2411.874302475265
15_6_2013-02-01,2820.2678466149023
15_6_2013-02-08,5867.394144023258
15_6_2013-02-15,2854.73908107919
15_6_2013-02-22,2517.647480547082
15_6_2013-03-01,2223.498237466326
15_6_2013-03-08,2503.6633038651357
15_6_2013-03-15,2631.1079619468464
15_6_2013-03-22,2524.641582899227
15_6_2013-03-29,2247.9623265944774
15_6_2013-04-05,2938.254107616251
15_6_2013-04-12,2591.3255054709
15_6_2013-04-19,2701.703149824212
15_6_2013-04-26,2775.453672056355
15_6_2013-05-03,3132.2139884814737
15_6_2013-05-10,3388.126484884531
15_6_2013-05-17,3092.295933570759
15_6_2013-05-24,3115.4311316064745
15_6_2013-05-31,3112.5575703564737
15_6_2013-06-07,3481.5657183058197
15_6_2013-06-14,3392.025862050407
15_6_2013-06-21,3300.524489550406
15_6_2013-06-28,3325.826437258739
15_6_2013-07-05,3327.546867501357
15_6_2013-07-12,3056.3788916186813
15_6_2013-07-19,3287.140188106014
15_6_2013-07-26,3188.027013925819
15_7_2012-11-02,21700.530584270546
15_7_2012-11-09,22913.08008731376
15_7_2012-11-16,24196.877311880835
15_7_2012-11-23,47750.17025099564
15_7_2012-11-30,46083.030637035525
15_7_2012-12-07,45549.51815896056
15_7_2012-12-14,49785.22937284986
15_7_2012-12-21,55107.251372433246
15_7_2012-12-28,34726.601375329636
15_7_2013-01-04,14542.498302534572
15_7_2013-01-11,13119.634491671482
15_7_2013-01-18,13654.241787831748
15_7_2013-01-25,13893.469340926986
15_7_2013-02-01,14696.164821489781
15_7_2013-02-08,23043.14197580298
15_7_2013-02-15,15341.039463787312
15_7_2013-02-22,16611.420515341706
15_7_2013-03-01,15563.102480107627
15_7_2013-03-08,15162.268834052871
15_7_2013-03-15,16513.286822091024
15_7_2013-03-22,16737.78405255299
15_7_2013-03-29,17173.83415939643
15_7_2013-04-05,18006.42211548078
15_7_2013-04-12,19293.1485716899
15_7_2013-04-19,18572.825857938977
15_7_2013-04-26,18692.212409495605
15_7_2013-05-03,19575.83053824928
15_7_2013-05-10,19199.55886655511
15_7_2013-05-17,19461.9770301563
15_7_2013-05-24,20543.470594380222
15_7_2013-05-31,20573.291987362023
15_7_2013-06-07,20873.75082624229
15_7_2013-06-14,21863.288908768693
15_7_2013-06-21,21829.498834657697
15_7_2013-06-28,22535.48621001213
15_7_2013-07-05,21239.22548995471
15_7_2013-07-12,21592.931992239173
15_7_2013-07-19,20107.909897632588
15_7_2013-07-26,19240.80255102045
15_8_2012-11-02,20784.72328195654
15_8_2012-11-09,20717.490969756785
15_8_2012-11-16,20762.756346063677
15_8_2012-11-23,20465.054002742883
15_8_2012-11-30,20512.117608090106
15_8_2012-12-07,22401.225986234556
15_8_2012-12-14,23028.141104776212
15_8_2012-12-21,24177.9018764429
15_8_2012-12-28,21848.498570282158
15_8_2013-01-04,19453.116357835
15_8_2013-01-11,19702.66625072191
15_8_2013-01-18,19433.097348469935
15_8_2013-01-25,19224.177990446435
15_8_2013-02-01,19958.8323038767
15_8_2013-02-08,19877.696481287425
15_8_2013-02-15,19932.672180079717
15_8_2013-02-22,19893.804843048252
15_8_2013-03-01,20056.238158690798
15_8_2013-03-08,20051.50339918684
15_8_2013-03-15,20236.606155823745
15_8_2013-03-22,20078.055274722556
15_8_2013-03-29,20110.072386141208
15_8_2013-04-05,20522.76750818006
15_8_2013-04-12,20009.78439748631
15_8_2013-04-19,20074.734073696618
15_8_2013-04-26,19820.737597134117
15_8_2013-05-03,20044.832311795
15_8_2013-05-10,20346.85428931616
15_8_2013-05-17,20211.770029680327
15_8_2013-05-24,20425.726457542172
15_8_2013-05-31,20453.062991292172
15_8_2013-06-07,20764.313411041643
15_8_2013-06-14,20636.06856690475
15_8_2013-06-21,20641.358799615362
15_8_2013-06-28,20484.079927544662
15_8_2013-07-05,20506.670152593466
15_8_2013-07-12,20380.07081650627
15_8_2013-07-19,19993.67395192296
15_8_2013-07-26,20413.33226504567
15_9_2012-11-02,14956.888873627213
15_9_2012-11-09,14499.579054457852
15_9_2012-11-16,15246.346533477508
15_9_2012-11-23,13798.203495678406
15_9_2012-11-30,14680.972143504572
15_9_2012-12-07,14638.431389608462
15_9_2012-12-14,15015.033364417266
15_9_2012-12-21,16739.210906887525
15_9_2012-12-28,12369.623916063492
15_9_2013-01-04,9189.138833695884
15_9_2013-01-11,9305.612167306996
15_9_2013-01-18,10097.607665367053
15_9_2013-01-25,9514.22731647816
15_9_2013-02-01,9009.71262082574
15_9_2013-02-08,9405.88063422762
15_9_2013-02-15,9956.967450740054
15_9_2013-02-22,10099.863535940593
15_9_2013-03-01,10659.443206659895
15_9_2013-03-08,10189.533120583961
15_9_2013-03-15,12345.235768333778
15_9_2013-03-22,13577.7837460528
15_9_2013-03-29,14936.409465750223
15_9_2013-04-05,15804.831783580112
15_9_2013-04-12,16687.04999690352
15_9_2013-04-19,16551.34614283424
15_9_2013-04-26,16136.296448459243
15_9_2013-05-03,17216.348890825204
15_9_2013-05-10,17513.154804213547
15_9_2013-05-17,16844.22430327308
15_9_2013-05-24,18989.158157876238
15_9_2013-05-31,19165.396422202313
15_9_2013-06-07,19313.86316870929
15_9_2013-06-14,20044.053606397778
15_9_2013-06-21,20619.352255132908
15_9_2013-06-28,23602.66505078346
15_9_2013-07-05,23374.752626172318
15_9_2013-07-12,23427.461926279342
15_9_2013-07-19,22723.76232298518
15_9_2013-07-26,21642.141366069973
15_10_2012-11-02,10898.213642940025
15_10_2012-11-09,10841.650484419733
15_10_2012-11-16,10855.318251273364
15_10_2012-11-23,10746.559065328536
15_10_2012-11-30,10857.030634628061
15_10_2012-12-07,12075.757366041315
15_10_2012-12-14,13513.047174935153
15_10_2012-12-21,14814.268482557503
15_10_2012-12-28,13592.134236894488
15_10_2013-01-04,10957.96440537199
15_10_2013-01-11,10011.577616192722
15_10_2013-01-18,10296.16924560516
15_10_2013-01-25,10474.947255029756
15_10_2013-02-01,9696.815048140326
15_10_2013-02-08,9762.01194287517
15_10_2013-02-15,9625.699167288962
15_10_2013-02-22,9882.03098906746
15_10_2013-03-01,10016.477703361295
15_10_2013-03-08,9919.121631432625
15_10_2013-03-15,10536.787843690021
15_10_2013-03-22,10665.358597539223
15_10_2013-03-29,10788.292852916213
15_10_2013-04-05,10671.00676821192
15_10_2013-04-12,11241.77973402714
15_10_2013-04-19,11425.31054908681
15_10_2013-04-26,11126.141513628942
15_10_2013-05-03,12330.687927109258
15_10_2013-05-10,11980.371220393334
15_10_2013-05-17,12126.458987275199
15_10_2013-05-24,12875.185701533861
15_10_2013-05-31,12837.646780760058
15_10_2013-06-07,12531.221161546418
15_10_2013-06-14,12991.241684854778
15_10_2013-06-21,13006.611794452821
15_10_2013-06-28,13005.621953362159
15_10_2013-07-05,12433.07206092425
15_10_2013-07-12,12682.62224126121
15_10_2013-07-19,12640.96097129368
15_10_2013-07-26,12029.462219570183
15_11_2012-11-02,11856.58807481014
15_11_2012-11-09,12262.522792225223
15_11_2012-11-16,12013.376308366687
15_11_2012-11-23,12804.54171538239
15_11_2012-11-30,12506.819013499258
15_11_2012-12-07,12950.218966630573
15_11_2012-12-14,13381.989937297118
15_11_2012-12-21,13573.92144256601
15_11_2012-12-28,13046.434738407404
15_11_2013-01-04,13775.210805849278
15_11_2013-01-11,13506.538666057608
15_11_2013-01-18,13676.800917808749
15_11_2013-01-25,13333.757726241289
15_11_2013-02-01,13333.002650112465
15_11_2013-02-08,13404.873145806903
15_11_2013-02-15,12843.956352473568
15_11_2013-02-22,12680.793631170147
15_11_2013-03-01,12516.802445237141
15_11_2013-03-08,12549.211124290328
15_11_2013-03-15,12462.172048456998
15_11_2013-03-22,12729.651229707006
15_11_2013-03-29,12558.885913407403
15_11_2013-04-05,12767.092534664087
15_11_2013-04-12,13056.402170015666
15_11_2013-04-19,12547.853120945505
15_11_2013-04-26,12520.577970251059
15_11_2013-05-03,13505.028616954838
15_11_2013-05-10,15646.72374459619
15_11_2013-05-17,15530.447646476165
15_11_2013-05-24,17690.197110856934
15_11_2013-05-31,18227.07214981471
15_11_2013-06-07,19420.827760315635
15_11_2013-06-14,19352.61152273124
15_11_2013-06-21,19523.9730065494
15_11_2013-06-28,22184.0369499684
15_11_2013-07-05,20466.747072092745
15_11_2013-07-12,21513.857551320736
15_11_2013-07-19,24821.54204027129
15_11_2013-07-26,14707.853226731333
15_12_2012-11-02,3313.289824731247
15_12_2012-11-09,3171.1922855149746
15_12_2012-11-16,3247.7536088292313
15_12_2012-11-23,3088.8092661399774
15_12_2012-11-30,3042.902233650657
15_12_2012-12-07,2886.1405308818994
15_12_2012-12-14,2677.5569009505807
15_12_2012-12-21,2646.9284240458196
15_12_2012-12-28,2540.2865430339157
15_12_2013-01-04,2823.138002855192
15_12_2013-01-11,2865.020242765906
15_12_2013-01-18,2804.162191932574
15_12_2013-01-25,2729.280871307573
15_12_2013-02-01,2897.7140274512203
15_12_2013-02-08,2998.4157652061044
15_12_2013-02-15,3109.029401694197
15_12_2013-02-22,3172.6216682756603
15_12_2013-03-01,3169.540883122156
15_12_2013-03-08,3156.1199664554892
15_12_2013-03-15,3313.2947365713626
15_12_2013-03-22,3205.4800207380285
15_12_2013-03-29,3225.673887563423
15_12_2013-04-05,3382.3488056985743
15_12_2013-04-12,3528.6853229940566
15_12_2013-04-19,3615.0224921309623
15_12_2013-04-26,3531.6168105486186
15_12_2013-05-03,3855.873351103777
15_12_2013-05-10,3939.4855118932282
15_12_2013-05-17,3754.2537454057065
15_12_2013-05-24,4058.3527348388966
15_12_2013-05-31,4078.6048190799665
15_12_2013-06-07,4122.724851269754
15_12_2013-06-14,4259.750647529675
15_12_2013-06-21,4136.742134424519
15_12_2013-06-28,4220.618050666931
15_12_2013-07-05,4510.211649419121
15_12_2013-07-12,4591.424326284203
15_12_2013-07-19,4586.90932877195
15_12_2013-07-26,4520.462055891575
15_13_2012-11-02,17831.033500293368
15_13_2012-11-09,17569.511942686408
15_13_2012-11-16,17577.069803422884
15_13_2012-11-23,17087.020802103427
15_13_2012-11-30,17318.993565518304
15_13_2012-12-07,17241.446679918823
15_13_2012-12-14,16725.41831225053
15_13_2012-12-21,16814.39172296481
15_13_2012-12-28,16290.448151774324
15_13_2013-01-04,17290.91448886491
15_13_2013-01-11,17353.291280219077
15_13_2013-01-18,17190.34600984209
15_13_2013-01-25,17014.13873928157
15_13_2013-02-01,17249.034236047453
15_13_2013-02-08,17080.274074638724
15_13_2013-02-15,17412.773946493886
15_13_2013-02-22,17385.183482580174
15_13_2013-03-01,17533.88789399384
15_13_2013-03-08,17618.499332227973
15_13_2013-03-15,17772.437382803364
15_13_2013-03-22,17779.204850958122
15_13_2013-03-29,17668.82919939607
15_13_2013-04-05,17796.07220689064
15_13_2013-04-12,17579.629536914796
15_13_2013-04-19,17822.90825620977
15_13_2013-04-26,17732.418746031202
15_13_2013-05-03,17984.29566103407
15_13_2013-05-10,18409.68076982949
15_13_2013-05-17,17931.904866306275
15_13_2013-05-24,18555.77991287167
